,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12
1728,T8,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,T1,0.0,0.0,4.0,11.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
1732,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,T0,124.0,1.0,7.0,35.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0
1741,T1,464.0,0.0,18.0,121.0,1.0,7.0,5.0,0.0,0.0,18.0,0.0,0.0
1742,T2,321.0,0.0,4.0,87.0,19.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
1743,T3,348.0,0.0,5.0,76.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1744,T4,205.0,0.0,8.0,46.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1745,T5,93.0,0.0,9.0,42.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,T6,77.0,0.0,3.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,T7,96.0,0.0,1.0,23.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,T8,45.0,0.0,2.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,T0,6.0,2.0,11.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1751,T1,123.0,1.0,40.0,97.0,0.0,42.0,20.0,0.0,0.0,0.0,3.0,0.0
1752,T2,26.0,0.0,13.0,34.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,T3,48.0,0.0,1.0,25.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,T4,1.0,0.0,4.0,8.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1755,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,T1,130.0,0.0,10.0,34.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0
1762,T2,47.0,0.0,1.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,T3,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,T4,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,T5,0.0,0.0,3.0,10.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,T6,0.0,0.0,0.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,T7,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,T8,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,T1,73.0,2.0,9.0,32.0,1.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0
1772,T2,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,T5,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,T6,1.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,T0,703.0,0.0,25.0,23.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0
1781,T1,376.0,0.0,8.0,116.0,33.0,10.0,1.0,0.0,0.0,0.0,3.0,0.0
1782,T2,83.0,0.0,5.0,72.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1783,T3,64.0,0.0,5.0,57.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1784,T4,88.0,0.0,0.0,77.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1785,T5,52.0,0.0,11.0,74.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,T6,26.0,0.0,0.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,T7,35.0,0.0,3.0,33.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1788,T8,45.0,0.0,6.0,34.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1789,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,T0,2.0,0.0,37.0,37.0,1.0,12.0,11.0,0.0,0.0,0.0,3.0,4.0
1791,T1,198.0,0.0,20.0,164.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0
1792,T2,167.0,0.0,5.0,177.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,T3,47.0,0.0,0.0,57.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1794,T4,16.0,0.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,T5,44.0,0.0,10.0,30.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1796,T6,5.0,0.0,0.0,9.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,T7,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,T8,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,T0,8.0,1.0,9.0,16.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
1801,T1,771.0,0.0,14.0,204.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
1802,T2,213.0,0.0,3.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,T3,99.0,0.0,1.0,39.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1804,T4,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,T0,13.0,0.0,10.0,14.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0
1811,T1,115.0,0.0,47.0,92.0,3.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0
1812,T2,21.0,0.0,20.0,29.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,T3,1.0,0.0,13.0,30.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,T4,5.0,0.0,8.0,28.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,T5,3.0,0.0,6.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,T6,0.0,0.0,13.0,19.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,T7,20.0,0.0,5.0,28.0,13.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0
1818,T8,113.0,0.0,27.0,69.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,T1,48.0,0.0,2.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
1822,T2,16.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,T3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,T4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,T5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,T6,3.0,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,T7,0.0,0.0,8.0,8.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1828,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,T0,0.0,0.0,6.0,10.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1831,T1,2.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1832,T2,74.0,0.0,5.0,16.0,55.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1833,T3,21.0,0.0,1.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,T4,9.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,T5,27.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,T6,32.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,T7,18.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,T8,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,T0,68.0,1.0,6.0,26.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0
1841,T1,456.0,0.0,4.0,106.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,T2,174.0,0.0,2.0,67.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1843,T3,57.0,0.0,0.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,T4,31.0,0.0,1.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,T5,22.0,0.0,4.0,31.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,T6,23.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,T7,51.0,0.0,4.0,18.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
1848,T8,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,T0,28.0,1.0,6.0,16.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1851,T1,157.0,0.0,10.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,T2,28.0,0.0,2.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,T3,25.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,T4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,T5,8.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,T6,10.0,0.0,7.0,10.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,T7,20.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,T8,57.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,T1,25.0,0.0,22.0,29.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0
1862,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,T0,4.0,0.0,6.0,8.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1871,T1,131.0,0.0,3.0,43.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1872,T2,54.0,0.0,5.0,31.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1873,T3,20.0,0.0,6.0,27.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874,T4,15.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,T5,25.0,0.0,6.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,T6,26.0,0.0,2.0,17.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,T7,22.0,0.0,3.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,T8,23.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,T0,41.0,1.0,11.0,16.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0
1881,T1,172.0,0.0,3.0,55.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,T2,161.0,0.0,1.0,51.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,T3,155.0,0.0,4.0,53.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,T4,59.0,0.0,0.0,24.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1885,T5,227.0,0.0,0.0,63.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,T6,119.0,0.0,4.0,25.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,T7,57.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,T8,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,T0,2.0,1.0,14.0,40.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0
1891,T1,88.0,1.0,20.0,74.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
1892,T2,54.0,0.0,2.0,40.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1893,T3,51.0,0.0,4.0,39.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1894,T4,11.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,T5,16.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,T6,5.0,0.0,8.0,35.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,T7,9.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,T8,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,T0,87.0,2.0,23.0,15.0,0.0,15.0,5.0,0.0,0.0,0.0,2.0,0.0
1901,T1,172.0,0.0,12.0,28.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0
1902,T2,69.0,0.0,9.0,20.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,T3,51.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,T4,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,T5,33.0,0.0,1.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,T6,31.0,0.0,16.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,T7,27.0,0.0,5.0,20.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1908,T8,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,T0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,T1,14.0,1.0,11.0,23.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
1912,T2,4.0,0.0,3.0,12.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1913,T3,30.0,0.0,5.0,16.0,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
1914,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,T5,45.0,0.0,16.0,19.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,T6,4.0,0.0,4.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,T8,0.0,0.0,14.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,T0,12.0,1.0,16.0,16.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1921,T1,125.0,0.0,65.0,87.0,0.0,35.0,12.0,0.0,0.0,0.0,1.0,0.0
1922,T2,75.0,0.0,19.0,54.0,14.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0
1923,T3,28.0,0.0,8.0,34.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1924,T4,19.0,0.0,13.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,T5,4.0,0.0,9.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,T6,4.0,0.0,18.0,36.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,T7,3.0,0.0,6.0,24.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,T8,72.0,0.0,7.0,20.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0
1929,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,T0,10.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1931,T1,215.0,0.0,61.0,94.0,0.0,14.0,5.0,0.0,0.0,0.0,5.0,0.0
1932,T2,57.0,0.0,22.0,53.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,T3,31.0,0.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,T4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,T5,21.0,0.0,9.0,25.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,T6,0.0,0.0,5.0,12.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,T7,11.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,T8,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,T0,83.0,2.0,12.0,27.0,0.0,16.0,11.0,0.0,0.0,0.0,1.0,0.0
1941,T1,2456.0,1.0,16.0,181.0,1.0,17.0,24.0,0.0,0.0,1.0,3.0,0.0
1942,T2,2027.0,0.0,14.0,166.0,13.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0
1943,T3,1376.0,0.0,4.0,215.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1944,T4,1297.0,0.0,0.0,133.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1945,T5,928.0,0.0,0.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,T6,591.0,0.0,12.0,58.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,T7,269.0,0.0,7.0,33.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
1948,T8,525.0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,T0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,T1,68.0,1.0,14.0,35.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
1952,T2,42.0,0.0,10.0,45.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,T3,29.0,0.0,6.0,20.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,T4,1.0,0.0,2.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,T5,3.0,0.0,5.0,17.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,T6,1.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,T7,7.0,0.0,1.0,73.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,T0,0.0,0.0,3.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
1961,T1,304.0,3.0,40.0,148.0,18.0,29.0,27.0,0.0,0.0,2.0,2.0,0.0
1962,T2,144.0,0.0,7.0,64.0,15.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0
1963,T3,128.0,0.0,11.0,55.0,21.0,1.0,5.0,0.0,0.0,16.0,2.0,0.0
1964,T4,144.0,0.0,2.0,60.0,35.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
1965,T5,109.0,0.0,6.0,47.0,37.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0
1966,T6,49.0,0.0,1.0,26.0,21.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
1967,T7,42.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1968,T8,41.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1969,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,T0,69.0,1.0,7.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1971,T1,250.0,0.0,24.0,87.0,0.0,19.0,11.0,0.0,0.0,2.0,0.0,0.0
1972,T2,184.0,0.0,1.0,79.0,24.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
1973,T3,341.0,0.0,2.0,152.0,21.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0
1974,T4,636.0,0.0,3.0,212.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1975,T5,424.0,0.0,6.0,146.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,T6,222.0,0.0,21.0,88.0,12.0,4.0,1.0,0.0,0.0,18.0,0.0,0.0
1977,T7,19.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,T8,162.0,0.0,2.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,T0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1981,T1,120.0,0.0,21.0,60.0,0.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0
1982,T2,11.0,0.0,1.0,8.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1983,T3,24.0,0.0,9.0,17.0,18.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0
1984,T4,27.0,0.0,1.0,14.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1985,T5,13.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
